alg,xval,yval,run
BFGS,1,0.9084278986896334,2
BFGS,2,0.9084278974337665,2
BFGS,4,0.9084278974337665,2
BFGS,8,0.9084278964898758,2
BFGS,16,0.9084278964898758,2
BFGS,32,0.8426058073173652,2
BFGS,64,0.6837465265327773,2
BFGS,128,0.34234936085226586,2
BFGS,256,0.11349237715466132,2
BFGS,512,0.06049489526491414,2
BFGS,1024,0.044993828822783244,2
BFGS,2048,0.04385327166230957,2
BFGS,4096,0.030665138294777905,2
BFGS,8192,0.030638296461402592,2
BFGS,16384,0.030638296461402592,2
BFGS,20000,0.03063829589549638,2
QNDE,1,0.9856358390073393,2
QNDE,2,0.829960805191662,2
QNDE,4,0.829960805191662,2
QNDE,8,0.7337083675171578,2
QNDE,16,0.7337083675171578,2
QNDE,32,0.3942797717104405,2
QNDE,64,0.21179698960283666,2
QNDE,128,0.21179698960283666,2
QNDE,256,0.19496322049816095,2
QNDE,512,0.18695706955671287,2
QNDE,1024,0.1165296123977898,2
QNDE,2048,0.06988645529747006,2
QNDE,4096,0.03155822511440387,2
QNDE,8192,0.01620365951246272,2
QNDE,16384,0.01606370448271499,2
QNDE,20000,0.01606370448271499,2
DE,1,0.8939552731629363,2
DE,2,0.5129962678125828,2
DE,4,0.5129962678125828,2
DE,8,0.5129962678125828,2
DE,16,0.5129962678125828,2
DE,32,0.5129962678125828,2
DE,64,0.466981533878953,2
DE,128,0.2649178105820419,2
DE,256,0.17733542507500888,2
DE,512,0.17733542507500888,2
DE,1024,0.08842871058419877,2
DE,2048,0.06649171200066317,2
DE,4096,0.020743776070600295,2
DE,8192,0.01841435806510905,2
DE,16384,0.01837374124318869,2
DE,20000,0.018373736221701353,2
CMA,1,0.9383069718318022,3
CMA,2,0.8121875274302821,3
CMA,4,0.8121875274302821,3
CMA,8,0.5084396848513348,3
CMA,16,0.4293616896759356,3
CMA,32,0.41296835532059595,3
CMA,64,0.26565155448887834,3
CMA,128,0.13576133152785852,3
CMA,256,0.0706144066829546,3
CMA,512,0.03765221029461263,3
CMA,1024,0.032683565124309255,3
CMA,2048,0.03225144950108394,3
CMA,4096,0.03204848084079315,3
CMA,8192,0.03204771784292082,3
CMA,16384,0.03204771768972714,3
CMA,20000,0.03204771768923087,3
QODE,1,0.8457741369552729,3
QODE,2,0.5119919485886392,3
QODE,4,0.28980918639594544,3
QODE,8,0.28980918639594544,3
QODE,16,0.28980918639594544,3
QODE,32,0.28980918639594544,3
QODE,64,0.2618478292594377,3
QODE,128,0.1792274636141813,3
QODE,256,0.1792274636141813,3
QODE,512,0.0997490390974698,3
QODE,1024,0.05769149859795264,3
QODE,2048,0.05660833878788196,3
QODE,4096,0.01884150654764427,3
QODE,8192,0.014507902907882175,3
QODE,16384,0.014478952342034668,3
QODE,20000,0.014478942170135123,3
BFGS,1,0.9284009204186665,3
BFGS,2,0.9284009173553218,3
BFGS,4,0.9284009149443557,3
BFGS,8,0.9284009149443557,3
BFGS,16,0.9284009149443557,3
BFGS,32,0.4212901299495647,3
BFGS,64,0.15061758229208588,3
BFGS,128,0.08280861907231052,3
BFGS,256,0.054258831042473865,3
BFGS,512,0.030310664345106653,3
BFGS,1024,0.021315861092583988,3
BFGS,2048,0.019169986389897198,3
BFGS,4096,0.019126758146793987,3
BFGS,8192,0.019126751023338606,3
BFGS,16384,0.017842488761561248,3
BFGS,20000,0.01784195676799094,3
QNDE,1,0.7308223519295113,3
QNDE,2,0.7308223519295113,3
QNDE,4,0.4152701308290212,3
QNDE,8,0.31799103239529614,3
QNDE,16,0.31799103239529614,3
QNDE,32,0.31799103239529614,3
QNDE,64,0.31799103239529614,3
QNDE,128,0.26679137751664905,3
QNDE,256,0.1303023886339466,3
QNDE,512,0.09816716436311568,3
QNDE,1024,0.06600120422876743,3
QNDE,2048,0.048554436184817695,3
QNDE,4096,0.025132555911346333,3
QNDE,8192,0.01849133443173967,3
QNDE,16384,0.015765170082948976,3
QNDE,20000,0.0157609542326429,3
DE,1,0.6987635326543771,3
DE,2,0.6987635326543771,3
DE,4,0.6987635326543771,3
DE,8,0.6987635326543771,3
DE,16,0.6677867582039226,3
DE,32,0.505830410413411,3
DE,64,0.2364865339180392,3
DE,128,0.2364865339180392,3
DE,256,0.2348609425934154,3
DE,512,0.17179891508583156,3
DE,1024,0.12523150262122384,3
DE,2048,0.08153102572108284,3
DE,4096,0.06628518885766732,3
DE,8192,0.05973929140632772,3
DE,16384,0.056885131889579776,3
DE,20000,0.05578723932162155,3
CMA,1,0.8776453690708415,4
CMA,2,0.8019090668988961,4
CMA,4,0.7629598988301328,4
CMA,8,0.71668123669351,4
CMA,16,0.49222795390025764,4
CMA,32,0.3269357072019009,4
CMA,64,0.20816429904122524,4
CMA,128,0.12234353431602196,4
CMA,256,0.04322807065800616,4
CMA,512,0.033915480823747624,4
CMA,1024,0.02878983890077791,4
CMA,2048,0.028188412159770415,4
CMA,4096,0.028091650721667638,4
CMA,8192,0.028091511103787492,4
CMA,16384,0.02809151110353114,4
CMA,20000,0.02809151110353114,4
QODE,1,0.2476309467507657,4
QODE,2,0.2476309467507657,4
QODE,4,0.2476309467507657,4
QODE,8,0.2476309467507657,4
QODE,16,0.2476309467507657,4
QODE,32,0.2476309467507657,4
QODE,64,0.14066706329561796,4
QODE,128,0.14066706329561796,4
QODE,256,0.11918931202591043,4
QODE,512,0.07228909886862511,4
QODE,1024,0.04116750766254862,4
QODE,2048,0.02448070375751099,4
QODE,4096,0.016838331033015463,4
QODE,8192,0.014500674632860422,4
QODE,16384,0.014478952017741742,4
QODE,20000,0.014478942358623903,4
BFGS,1,0.6360765342592437,4
BFGS,2,0.6360765342592437,4
BFGS,4,0.6360765342592437,4
BFGS,8,0.6360765314074893,4
BFGS,16,0.6360765314074893,4
BFGS,32,0.6360765314074893,4
BFGS,64,0.4545034980152598,4
BFGS,128,0.17754899080831055,4
BFGS,256,0.07306733960999778,4
BFGS,512,0.04848954084160595,4
BFGS,1024,0.04375302133405967,4
BFGS,2048,0.04349028609735406,4
BFGS,4096,0.04348970125679619,4
BFGS,8192,0.043458910783127025,4
BFGS,16384,0.029518893900440157,4
BFGS,20000,0.026519643667100024,4
QNDE,1,0.5121799573277201,4
QNDE,2,0.5121799573277201,4
QNDE,4,0.5121799573277201,4
QNDE,8,0.5121799573277201,4
QNDE,16,0.36497901195249793,4
QNDE,32,0.36497901195249793,4
QNDE,64,0.2651234780147348,4
QNDE,128,0.2651234780147348,4
QNDE,256,0.16179314269783507,4
QNDE,512,0.09542897335192502,4
QNDE,1024,0.05930870207677896,4
QNDE,2048,0.04326370238641819,4
QNDE,4096,0.030487364357615454,4
QNDE,8192,0.0250385708982811,4
QNDE,16384,0.024339190549626077,4
QNDE,20000,0.024339190549626077,4
DE,1,0.210774631116612,4
DE,2,0.210774631116612,4
DE,4,0.210774631116612,4
DE,8,0.210774631116612,4
DE,16,0.1300817285617608,4
DE,32,0.1300817285617608,4
DE,64,0.1300817285617608,4
DE,128,0.1300817285617608,4
DE,256,0.09463187161052478,4
DE,512,0.08877611280586661,4
DE,1024,0.06930507077557746,4
DE,2048,0.03593157517532364,4
DE,4096,0.019598613948426546,4
DE,8192,0.017836300619679002,4
DE,16384,0.01781849446776884,4
DE,20000,0.01781849168387295,4
CMA,1,0.6236356907154639,5
CMA,2,0.6236356907154639,5
CMA,4,0.4367602411071848,5
CMA,8,0.4367602411071848,5
CMA,16,0.24174081531002478,5
CMA,32,0.2011824862069863,5
CMA,64,0.1782294078561829,5
CMA,128,0.10545924896314662,5
CMA,256,0.05129698167469732,5
CMA,512,0.022560693117973374,5
CMA,1024,0.01898385740828512,5
CMA,2048,0.018258785179791515,5
CMA,4096,0.01824502728432209,5
CMA,8192,0.018245018546949043,5
CMA,16384,0.018245018546949043,5
CMA,20000,0.018245018546949043,5
QODE,1,0.7692420027686793,5
QODE,2,0.7692420027686793,5
QODE,4,0.735301491998753,5
QODE,8,0.34782924802619775,5
QODE,16,0.34782924802619775,5
QODE,32,0.34782924802619775,5
QODE,64,0.34782924802619775,5
QODE,128,0.23123163558507198,5
QODE,256,0.23123163558507198,5
QODE,512,0.11632731898023785,5
QODE,1024,0.10984354214643799,5
QODE,2048,0.10016303993491926,5
QODE,4096,0.039828211038937744,5
QODE,8192,0.01502681628812097,5
QODE,16384,0.014479056942899193,5
QODE,20000,0.01447894832931329,5
BFGS,1,0.8426613733122241,5
BFGS,2,0.8426613703379637,5
BFGS,4,0.8426613703379637,5
BFGS,8,0.8426613703379637,5
BFGS,16,0.8426613703379637,5
BFGS,32,0.8099369071481222,5
BFGS,64,0.6457649754092376,5
BFGS,128,0.35699675184889734,5
BFGS,256,0.14773587572631486,5
BFGS,512,0.09855317375453365,5
BFGS,1024,0.08449393420955209,5
BFGS,2048,0.0833557449984953,5
BFGS,4096,0.04186343512609658,5
BFGS,8192,0.03907190252654924,5
BFGS,16384,0.03907190252654924,5
BFGS,20000,0.027328473817515464,5
QNDE,1,0.974222784240787,5
QNDE,2,0.5426332745326528,5
QNDE,4,0.5426332745326528,5
QNDE,8,0.321795027011467,5
QNDE,16,0.2870968800568031,5
QNDE,32,0.2870968800568031,5
QNDE,64,0.28709688005680256,5
QNDE,128,0.28709688005680256,5
QNDE,256,0.10933462874273936,5
QNDE,512,0.08077546465166441,5
QNDE,1024,0.041050995065167295,5
QNDE,2048,0.03607975130479102,5
QNDE,4096,0.019307392830427483,5
QNDE,8192,0.014523584357435504,5
QNDE,16384,0.01447895552005829,5
QNDE,20000,0.014478941914329302,5
DE,1,0.7481783220345666,5
DE,2,0.5480147483829843,5
DE,4,0.5480147483829843,5
DE,8,0.43367576653051154,5
DE,16,0.43367576653051154,5
DE,32,0.4157974768904369,5
DE,64,0.4157974768904369,5
DE,128,0.34647685063126743,5
DE,256,0.22327386275744077,5
DE,512,0.1811632927347201,5
DE,1024,0.16164653567164933,5
DE,2048,0.058967216106294185,5
DE,4096,0.043328185405831166,5
DE,8192,0.038944023711454,5
DE,16384,0.03251099735091667,5
DE,20000,0.03251099735091667,5
CMA,1,0.9020179143315914,6
CMA,2,0.7581402688186896,6
CMA,4,0.7391560301370976,6
CMA,8,0.5934832076552132,6
CMA,16,0.5934832076552132,6
CMA,32,0.4486723916354268,6
CMA,64,0.3354778387566236,6
CMA,128,0.19243432300793784,6
CMA,256,0.1578589978259527,6
CMA,512,0.08516605548411293,6
CMA,1024,0.05651799921013256,6
CMA,2048,0.052376704239470384,6
CMA,4096,0.0520346067655586,6
CMA,8192,0.052033745535114306,6
CMA,16384,0.05203374551361273,6
CMA,20000,0.05203374551361273,6
QODE,1,0.8864978671688438,6
QODE,2,0.8841562880435956,6
QODE,4,0.8717777066853238,6
QODE,8,0.3797565717033846,6
QODE,16,0.3797565717033846,6
QODE,32,0.3797565717033846,6
QODE,64,0.23345661353217606,6
QODE,128,0.23345661353217606,6
QODE,256,0.10454512601295163,6
QODE,512,0.07625473946685402,6
QODE,1024,0.07625473946685402,6
QODE,2048,0.06565240284438678,6
QODE,4096,0.05552379308471933,6
QODE,8192,0.03005122822312878,6
QODE,16384,0.026278064013852687,6
QODE,20000,0.02560767160106281,6
BFGS,1,0.9403035359847839,6
BFGS,2,0.9403035357526842,6
BFGS,4,0.9403035338281014,6
BFGS,8,0.9403035335944171,6
BFGS,16,0.9403035335944171,6
BFGS,32,0.6898163874891261,6
BFGS,64,0.5689906627958586,6
BFGS,128,0.42944846321573027,6
BFGS,256,0.10442132905374957,6
BFGS,512,0.05124782753976842,6
BFGS,1024,0.040252306812258776,6
BFGS,2048,0.03939233754780147,6
BFGS,4096,0.03938305300295197,6
BFGS,8192,0.028333142549506696,6
BFGS,16384,0.01772928014296926,6
BFGS,20000,0.01772928014296926,6
QNDE,1,0.8961636827900169,6
QNDE,2,0.6901736364335199,6
QNDE,4,0.6901736364335199,6
QNDE,8,0.3814504194923165,6
QNDE,16,0.3814504194923165,6
QNDE,32,0.37594725238232285,6
QNDE,64,0.31735491414856953,6
QNDE,128,0.31735491414856953,6
QNDE,256,0.12181858981104565,6
QNDE,512,0.12181858981104565,6
QNDE,1024,0.08146130065479529,6
QNDE,2048,0.06139353327536434,6
QNDE,4096,0.03138603178101396,6
QNDE,8192,0.02336670093888049,6
QNDE,16384,0.02292747975225784,6
QNDE,20000,0.02292747975225784,6
DE,1,0.7846245416701282,6
DE,2,0.5203976186011612,6
DE,4,0.5203976186011612,6
DE,8,0.266779638421734,6
DE,16,0.266779638421734,6
DE,32,0.266779638421734,6
DE,64,0.2593418315267175,6
DE,128,0.19797475552176858,6
DE,256,0.14694121333963162,6
DE,512,0.11779939864858902,6
DE,1024,0.039943953679803634,6
DE,2048,0.025493705168775804,6
DE,4096,0.015496574759646164,6
DE,8192,0.014514106800789683,6
DE,16384,0.014478977498854295,6
DE,20000,0.01447897050757041,6
CMA,1,0.7524360397703622,7
CMA,2,0.7524360397703622,7
CMA,4,0.47694002097942345,7
CMA,8,0.47694002097942345,7
CMA,16,0.35972742945265235,7
CMA,32,0.2375397163312425,7
CMA,64,0.1867039443606997,7
CMA,128,0.13258942047869182,7
CMA,256,0.06879693402827936,7
CMA,512,0.02693034454850285,7
CMA,1024,0.02106097811487473,7
CMA,2048,0.019803819229290198,7
CMA,4096,0.01979104472816884,7
CMA,8192,0.019791033542440495,7
CMA,16384,0.019791033542440495,7
CMA,20000,0.019791033542440495,7
QODE,1,0.694009006035782,7
QODE,2,0.694009006035782,7
QODE,4,0.694009006035782,7
QODE,8,0.4058369440739441,7
QODE,16,0.28175791556688123,7
QODE,32,0.28175791556688123,7
QODE,64,0.22383570258229535,7
QODE,128,0.22383570258229535,7
QODE,256,0.11847792518835976,7
QODE,512,0.09800420975356905,7
QODE,1024,0.0631924722349676,7
QODE,2048,0.03973583821798554,7
QODE,4096,0.019495701114338737,7
QODE,8192,0.014780583377068335,7
QODE,16384,0.014479182118153133,7
QODE,20000,0.014478948836045169,7
BFGS,1,0.8485080628301285,7
BFGS,2,0.8485080590017029,7
BFGS,4,0.8485080590017029,7
BFGS,8,0.8485080590017029,7
BFGS,16,0.8485080590017029,7
BFGS,32,0.6307055360145004,7
BFGS,64,0.30367082867763484,7
BFGS,128,0.10939775321599965,7
BFGS,256,0.057426515259512256,7
BFGS,512,0.03011081461141274,7
BFGS,1024,0.02354840310402473,7
BFGS,2048,0.021818056828006638,7
BFGS,4096,0.02174625455075485,7
BFGS,8192,0.021746222297222118,7
BFGS,16384,0.021746222297222118,7
BFGS,20000,0.021746222297222118,7
QNDE,1,0.9190018589955563,7
QNDE,2,0.7369685833215147,7
QNDE,4,0.44468664328621155,7
QNDE,8,0.44468664328621155,7
QNDE,16,0.44468664328621155,7
QNDE,32,0.35517293616005874,7
QNDE,64,0.32065096048695685,7
QNDE,128,0.19032646547884535,7
QNDE,256,0.17467717363908952,7
QNDE,512,0.14576583101441687,7
QNDE,1024,0.11893564751610852,7
QNDE,2048,0.047677000023551463,7
QNDE,4096,0.02321908468987577,7
QNDE,8192,0.016117055687883353,7
QNDE,16384,0.014478941912854815,7
QNDE,20000,0.014478941912854815,7
DE,1,0.8483734949497559,7
DE,2,0.4507353199169398,7
DE,4,0.4507353199169398,7
DE,8,0.4507353199169398,7
DE,16,0.4507353199169398,7
DE,32,0.3966806419846429,7
DE,64,0.3966806419846429,7
DE,128,0.18806238802656006,7
DE,256,0.18806238802656006,7
DE,512,0.11206975585879331,7
DE,1024,0.08681780459726307,7
DE,2048,0.04847942994944887,7
DE,4096,0.01800717138280017,7
DE,8192,0.016161240107587682,7
DE,16384,0.01594814107966913,7
DE,20000,0.015923534894085378,7
CMA,1,0.9754353731062568,8
CMA,2,0.7060237373591726,8
CMA,4,0.7060237373591726,8
CMA,8,0.7060237373591726,8
CMA,16,0.5724680279580746,8
CMA,32,0.5253516378146995,8
CMA,64,0.38773221331915586,8
CMA,128,0.1919641077697578,8
CMA,256,0.11074781088260288,8
CMA,512,0.07878345842817225,8
CMA,1024,0.06688792931265886,8
CMA,2048,0.06386500278341212,8
CMA,4096,0.06381643739747889,8
CMA,8192,0.06381629789594201,8
CMA,16384,0.06374577665297676,8
CMA,20000,0.06371478537384856,8
QODE,1,0.6937349153979534,8
QODE,2,0.6937349153979534,8
QODE,4,0.6327749475195139,8
QODE,8,0.6327749475195139,8
QODE,16,0.6242251395568064,8
QODE,32,0.4845494733946415,8
QODE,64,0.4252091045510017,8
QODE,128,0.31271721937809727,8
QODE,256,0.15641046371032963,8
QODE,512,0.15641046371032963,8
QODE,1024,0.15641046371032963,8
QODE,2048,0.06838376335983942,8
QODE,4096,0.02631863345698604,8
QODE,8192,0.016336588870091373,8
QODE,16384,0.01465923991028617,8
QODE,20000,0.014558888723173014,8
BFGS,1,0.7638837642537006,8
BFGS,2,0.7638837641508767,8
BFGS,4,0.7638837641508767,8
BFGS,8,0.7638837641508767,8
BFGS,16,0.76388376119757,8
BFGS,32,0.5028441557026309,8
BFGS,64,0.20110210904408454,8
BFGS,128,0.12871555894815123,8
BFGS,256,0.07791654175970397,8
BFGS,512,0.04090374045099443,8
BFGS,1024,0.030572688027534878,8
BFGS,2048,0.029393058965196728,8
BFGS,4096,0.029393058794231153,8
BFGS,8192,0.029393058794231153,8
BFGS,16384,0.014478941914560228,8
BFGS,20000,0.014478941914560228,8
QNDE,1,0.6977174417834967,8
QNDE,2,0.6977174417834967,8
QNDE,4,0.6977174417834967,8
QNDE,8,0.58665944800135,8
QNDE,16,0.5714791189143519,8
QNDE,32,0.47482019986801594,8
QNDE,64,0.3726375144372628,8
QNDE,128,0.3726375144372628,8
QNDE,256,0.22399646923011407,8
QNDE,512,0.15315527008735397,8
QNDE,1024,0.046078711872552525,8
QNDE,2048,0.040905017895816576,8
QNDE,4096,0.025126358852416653,8
QNDE,8192,0.022182333147235167,8
QNDE,16384,0.02171853487623654,8
QNDE,20000,0.02171853487623654,8
DE,1,0.8059137839232373,8
DE,2,0.44022905285392455,8
DE,4,0.44022905285392455,8
DE,8,0.44022905285392455,8
DE,16,0.35423201240339397,8
DE,32,0.35423201240339397,8
DE,64,0.20807853887610506,8
DE,128,0.20807853887610506,8
DE,256,0.1949231795955897,8
DE,512,0.15313069886745379,8
DE,1024,0.06926155264762512,8
DE,2048,0.031092025922309086,8
DE,4096,0.01725892263529194,8
DE,8192,0.015292567020954384,8
DE,16384,0.01495036684488582,8
DE,20000,0.01495036684488582,8
CMA,1,0.9557640449141398,9
CMA,2,0.9557640449141398,9
CMA,4,0.8485978354955227,9
CMA,8,0.7347196013367563,9
CMA,16,0.6688944350571192,9
CMA,32,0.5807526584407423,9
CMA,64,0.3203512013728702,9
CMA,128,0.12527326464199418,9
CMA,256,0.047521960804990826,9
CMA,512,0.03209979688432374,9
CMA,1024,0.027577602799797485,9
CMA,2048,0.026587793945404226,9
CMA,4096,0.026561922667046156,9
CMA,8192,0.026561887553597008,9
CMA,16384,0.026561887553597008,9
CMA,20000,0.026561887553597008,9
QODE,1,0.6584492801826284,9
QODE,2,0.5979053654320832,9
QODE,4,0.5846264116493228,9
QODE,8,0.5846264116493228,9
QODE,16,0.5652376481142343,9
QODE,32,0.4594309280979366,9
QODE,64,0.37562028267844627,9
QODE,128,0.23316784005307833,9
QODE,256,0.2295106760317669,9
QODE,512,0.1525164221327181,9
QODE,1024,0.10182727035809924,9
QODE,2048,0.03388767661291403,9
QODE,4096,0.018586297925382245,9
QODE,8192,0.014583530720287396,9
QODE,16384,0.01447897446337365,9
QODE,20000,0.014478942769699965,9
BFGS,1,0.7343015737502634,9
BFGS,2,0.7343015693127668,9
BFGS,4,0.7343015693127668,9
BFGS,8,0.7343015693127668,9
BFGS,16,0.7343015693127668,9
BFGS,32,0.7343015693127668,9
BFGS,64,0.5490054047807628,9
BFGS,128,0.22333482658724424,9
BFGS,256,0.0757740009705028,9
BFGS,512,0.042134225929173263,9
BFGS,1024,0.03192539492484958,9
BFGS,2048,0.030886167923507846,9
BFGS,4096,0.03087425905040586,9
BFGS,8192,0.027913962508028245,9
BFGS,16384,0.01691694862225257,9
BFGS,20000,0.016916945280884832,9
QNDE,1,0.8102559461670026,9
QNDE,2,0.5417585958934991,9
QNDE,4,0.5417585958934991,9
QNDE,8,0.4600999524029814,9
QNDE,16,0.4600999524029814,9
QNDE,32,0.3701646659181361,9
QNDE,64,0.29212769947278594,9
QNDE,128,0.21224878457836638,9
QNDE,256,0.21224878457836638,9
QNDE,512,0.11254704204866883,9
QNDE,1024,0.09007393913329931,9
QNDE,2048,0.056807277870001616,9
QNDE,4096,0.021276154110484558,9
QNDE,8192,0.0160495167876068,9
QNDE,16384,0.015981157372293553,9
QNDE,20000,0.015981157372293553,9
DE,1,0.9617256102299845,9
DE,2,0.8517784626120324,9
DE,4,0.7389487174328679,9
DE,8,0.640823574135153,9
DE,16,0.3916052215916065,9
DE,32,0.2960280607126653,9
DE,64,0.2960280607126653,9
DE,128,0.2960280607126653,9
DE,256,0.2522963916892661,9
DE,512,0.12862165012872595,9
DE,1024,0.08635255701531086,9
DE,2048,0.05409816491616437,9
