Nodes,Edges,Max Degree,Min Degree,Mean Degree,Degree Variance,Transitivity,Max Depth,Min Depth,Mean Depth,Max Clustering,Min Clustering,Mean Clustering,Clustering Variance,Degree Entropy,Depth Entropy,Assortativity,Average Eccentricity,Diameter,Radius,Edge Density,Average Shortest Path,mean_complexity,total_complexity,mean_token_count,total_token_count,mean_parameter_count,total_parameter_count,fitness,method,exp_dir,alg_id,gen,parent_ids
243,242,10,1,1.991769547325103,1.5637182678792187,0,12,2,6.5963302752293576,0,0,0.0,0.0,5.330237280473139,4.6515420106358665,,13.530864197530864,17,9,0.00411522633744856,7.806346291194776,4.0,8,101.5,203,2.5,5,-inf,ellipsometry_with_description_insight_(1 + 5),exp_data_CAI_clip_exp-02-23_185934-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(1 + 5),81771994-a1b5-40b7-aad7-39ceddfac72a,0,[None]
282,281,9,1,1.9929078014184398,1.5247723957547406,0,12,2,6.859375,0,0,0.0,0.0,5.479383372012695,4.814457639211527,,13.443262411347519,17,9,0.0035460992907801418,8.088084601600162,4.0,8,120.5,241,2.5,5,-inf,ellipsometry_with_description_insight_(1 + 5),exp_data_CAI_clip_exp-02-23_185934-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(1 + 5),add89311-03c7-4c20-899d-e9f9288fdb26,1,['81771994-a1b5-40b7-aad7-39ceddfac72a']
243,242,10,1,1.991769547325103,1.5637182678792187,0,12,2,6.5963302752293576,0,0,0.0,0.0,5.330237280473139,4.6515420106358665,,13.530864197530864,17,9,0.00411522633744856,7.806346291194776,4.0,8,101.5,203,2.5,5,-inf,ellipsometry_with_description_insight_(1 + 5),exp_data_CAI_clip_exp-02-23_185934-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(1 + 5),126b3f0f-2cfd-41b7-a713-ddb83a1025b1,2,['81771994-a1b5-40b7-aad7-39ceddfac72a']
246,245,10,1,1.991869918699187,1.5527794302333269,0,12,2,6.627272727272727,0,0,0.0,0.0,5.343433182270028,4.661082824815625,,13.764227642276422,18,9,0.0040650406504065045,7.883325037332006,4.0,8,105.0,210,2.5,5,-inf,ellipsometry_with_description_insight_(1 + 5),exp_data_CAI_clip_exp-02-23_185934-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(1 + 5),7a5475a2-5413-4a77-93eb-4db8af95569a,3,['81771994-a1b5-40b7-aad7-39ceddfac72a']
272,271,11,1,1.9926470588235294,1.522004757785467,0,12,2,6.791666666666667,0,0,0.0,0.0,5.4482152595413265,4.742994502178404,,14.430147058823529,20,10,0.003676470588235294,8.133465378771435,4.5,9,113.0,226,2.5,5,-inf,ellipsometry_with_description_insight_(1 + 5),exp_data_CAI_clip_exp-02-23_185934-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(1 + 5),4770ceb3-685d-4d8b-ae61-bb225ce62308,4,['81771994-a1b5-40b7-aad7-39ceddfac72a']
262,261,10,1,1.9923664122137406,1.5419264611619368,0,12,2,6.711864406779661,0,0,0.0,0.0,5.406565394504463,4.735804381540008,,13.98091603053435,18,9,0.003816793893129771,8.025767014711473,4.5,9,103.5,207,2.5,5,-inf,ellipsometry_with_description_insight_(1 + 5),exp_data_CAI_clip_exp-02-23_185934-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(1 + 5),7e7ac6e6-1636-4a9c-8022-b2b8231ef9f5,5,['81771994-a1b5-40b7-aad7-39ceddfac72a']
286,285,11,1,1.993006993006993,1.5244266223287202,0,12,2,6.7952755905511815,0,0,0.0,0.0,5.497488245160337,4.801921153246086,2.0655948879888372e-08,14.41958041958042,20,10,0.0034965034965034965,8.12557968347442,4.5,9,118.0,236,2.5,5,-inf,ellipsometry_with_description_insight_(1 + 5),exp_data_CAI_clip_exp-02-23_185934-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(1 + 5),9fed032f-c3c0-4195-9004-637d0ea7b419,6,['4770ceb3-685d-4d8b-ae61-bb225ce62308']
272,271,11,1,1.9926470588235294,1.522004757785467,0,12,2,6.791666666666667,0,0,0.0,0.0,5.4482152595413265,4.742994502178404,,14.430147058823529,20,10,0.003676470588235294,8.133465378771435,4.5,9,113.0,226,2.5,5,-inf,ellipsometry_with_description_insight_(1 + 5),exp_data_CAI_clip_exp-02-23_185934-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(1 + 5),c710aa0e-91bb-4ecc-8cb2-553c9d1feaf8,7,['4770ceb3-685d-4d8b-ae61-bb225ce62308']
272,271,11,1,1.9926470588235294,1.522004757785467,0,12,2,6.791666666666667,0,0,0.0,0.0,5.4482152595413265,4.742994502178404,,14.430147058823529,20,10,0.003676470588235294,8.133465378771435,4.5,9,113.0,226,2.5,5,-inf,ellipsometry_with_description_insight_(1 + 5),exp_data_CAI_clip_exp-02-23_185934-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(1 + 5),fd4c179a-b43c-424c-b035-709df71e813b,8,['4770ceb3-685d-4d8b-ae61-bb225ce62308']
280,279,11,1,1.9928571428571429,1.4999489795918364,0,12,2,6.804878048780488,0,0,0.0,0.0,5.478908063762779,4.769541548041524,,14.417857142857143,20,10,0.0035714285714285713,8.144265232974911,4.5,9,116.5,233,2.5,5,-inf,ellipsometry_with_description_insight_(1 + 5),exp_data_CAI_clip_exp-02-23_185934-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(1 + 5),31175f48-22dc-4e06-9884-d133342e817a,9,['4770ceb3-685d-4d8b-ae61-bb225ce62308']
357,356,11,1,1.9943977591036415,1.490164693328312,0,14,2,7.632911392405063,0,0,0.0,0.0,5.720945932900597,5.009202360650082,,16.18487394957983,22,11,0.0028011204481792717,9.183489125987474,6.0,12,149.0,298,2.5,5,-inf,ellipsometry_with_description_insight_(1 + 5),exp_data_CAI_clip_exp-02-23_185934-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(1 + 5),b8733ed5-c156-4c9f-8323-f7885e785298,10,['4770ceb3-685d-4d8b-ae61-bb225ce62308']
359,358,11,1,1.9944289693593316,1.509718267238771,0,14,2,7.6625,0,0,0.0,0.0,5.724644801882059,5.022114650000102,2.3926483529228436e-08,16.194986072423397,22,11,0.002785515320334262,9.198113941581987,6.0,12,149.0,298,2.5,5,-inf,ellipsometry_with_description_insight_(1 + 5),exp_data_CAI_clip_exp-02-23_185934-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(1 + 5),16254a79-5fbf-4bd6-b160-8d938bc5ae50,11,['b8733ed5-c156-4c9f-8323-f7885e785298']
359,358,11,1,1.9944289693593316,1.509718267238771,0,14,2,7.6375,0,0,0.0,0.0,5.724644801882059,5.022466188233047,2.3926483529228436e-08,16.194986072423397,22,11,0.002785515320334262,9.195686341638007,6.0,12,154.0,308,2.5,5,-inf,ellipsometry_with_description_insight_(1 + 5),exp_data_CAI_clip_exp-02-23_185934-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(1 + 5),87bd9f06-17cf-4431-be21-9e2f27c90ee6,12,['b8733ed5-c156-4c9f-8323-f7885e785298']
