Nodes,Edges,Max Degree,Min Degree,Mean Degree,Degree Variance,Transitivity,Max Depth,Min Depth,Mean Depth,Max Clustering,Min Clustering,Mean Clustering,Clustering Variance,Degree Entropy,Depth Entropy,Assortativity,Average Eccentricity,Diameter,Radius,Edge Density,Average Shortest Path,mean_complexity,total_complexity,mean_token_count,total_token_count,mean_parameter_count,total_parameter_count,fitness,method,exp_dir,alg_id,gen,parent_ids
233,232,14,1,1.9914163090128756,1.7509992816224276,0,10,2,6.254901960784314,0,0,0.0,0.0,5.284627546423696,4.58643088861192,,11.836909871244636,16,8,0.004291845493562232,7.2956193577031225,2.3333333333333335,7,65.0,195,2.0,6,-inf,ellipsometry_with_description_insight_(2 + 10),exp_data_CAI_clip_exp-02-24_023742-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2 + 10),809c74d7-83c3-43f3-b777-386fb50d9df7,0,[None]
301,300,10,1,1.9933554817275747,1.6477963819383894,0,11,2,6.787234042553192,0,0,0.0,0.0,5.53428349862382,4.918147839135204,-inf,12.448504983388704,16,8,0.0033222591362126247,7.818073089700997,1.75,7,66.25,265,2.5,10,-inf,ellipsometry_with_description_insight_(2 + 10),exp_data_CAI_clip_exp-02-24_023742-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2 + 10),bf37ec02-0a81-4ccf-aad0-4cf967fd7d79,1,[None]
242,241,14,1,1.9917355371900827,1.7354688887371077,0,11,2,6.367924528301887,0,0,0.0,0.0,5.3229887433769365,4.620524820640709,,12.760330578512397,17,9,0.004132231404958678,7.4730976303967624,2.6666666666666665,8,68.0,204,2.0,6,-inf,ellipsometry_with_description_insight_(2 + 10),exp_data_CAI_clip_exp-02-24_023742-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2 + 10),9aad767d-4126-4627-abf2-b18666b7ee45,2,['809c74d7-83c3-43f3-b777-386fb50d9df7']
233,232,14,1,1.9914163090128756,1.7509992816224276,0,10,2,6.254901960784314,0,0,0.0,0.0,5.284627546423696,4.58643088861192,,11.836909871244636,16,8,0.004291845493562232,7.2956193577031225,2.3333333333333335,7,65.0,195,2.0,6,-inf,ellipsometry_with_description_insight_(2 + 10),exp_data_CAI_clip_exp-02-24_023742-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2 + 10),2ef2e161-3f9b-400d-9f0a-bb7dab4c8ef2,3,['809c74d7-83c3-43f3-b777-386fb50d9df7']
247,246,14,1,1.991902834008097,1.7570194561458146,0,10,2,6.394495412844036,0,0,0.0,0.0,5.341667788393257,4.652228586115184,inf,11.951417004048583,16,8,0.004048582995951417,7.491063493630888,2.3333333333333335,7,69.66666666666667,209,2.0,6,-inf,ellipsometry_with_description_insight_(2 + 10),exp_data_CAI_clip_exp-02-24_023742-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2 + 10),9b54b1b5-12d3-410c-b4dc-1b8b806935f7,4,['809c74d7-83c3-43f3-b777-386fb50d9df7']
312,311,15,1,1.9935897435897436,1.7371383957922417,0,10,2,6.562962962962963,0,0,0.0,0.0,5.577891303516955,4.86998869626164,-inf,12.060897435897436,16,8,0.003205128205128205,7.689318987550498,2.25,9,67.0,268,1.75,7,-inf,ellipsometry_with_description_insight_(2 + 10),exp_data_CAI_clip_exp-02-24_023742-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2 + 10),371f4e7f-959c-4906-8a64-123a22795017,5,['809c74d7-83c3-43f3-b777-386fb50d9df7']
353,352,12,1,1.9943342776203965,1.6883531687117304,0,11,2,6.855421686746988,0,0,0.0,0.0,5.692504872103756,5.0822757763409445,,13.371104815864022,18,9,0.0028328611898017,8.06728045325779,1.75,7,78.25,313,2.5,10,-inf,ellipsometry_with_description_insight_(2 + 10),exp_data_CAI_clip_exp-02-24_023742-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2 + 10),f3fc310c-0dd8-48ea-883f-8ace69e851b8,6,['bf37ec02-0a81-4ccf-aad0-4cf967fd7d79']
404,403,11,1,1.995049504950495,1.5890844034898541,0,11,2,6.924324324324324,0,0,0.0,0.0,5.834328465119431,5.192075334872085,inf,13.101485148514852,17,9,0.0024752475247524753,8.18831535759035,2.2,11,68.2,341,2.8,14,-inf,ellipsometry_with_description_insight_(2 + 10),exp_data_CAI_clip_exp-02-24_023742-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2 + 10),2a76c626-3f52-461b-9b1a-33e51b130585,7,['bf37ec02-0a81-4ccf-aad0-4cf967fd7d79']
444,443,16,1,1.9954954954954955,1.8423220517815115,0,12,2,7.443349753694581,0,0,0.0,0.0,5.922832476353033,5.279563599168004,-inf,12.608108108108109,16,8,0.0022522522522522522,8.237671079657536,4.0,8,177.0,354,2.5,5,-inf,ellipsometry_with_description_insight_(2 + 10),exp_data_CAI_clip_exp-02-24_023742-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2 + 10),2e938129-c9b1-49bd-b2dd-27c5c3a0e156,8,['bf37ec02-0a81-4ccf-aad0-4cf967fd7d79']
316,315,10,1,1.9936708860759493,1.645529562570101,0,11,2,6.845637583892618,0,0,0.0,0.0,5.582481469731135,4.974145589547496,,12.550632911392405,16,8,0.0031645569620253164,7.980148683946152,1.75,7,70.5,282,2.5,10,-inf,ellipsometry_with_description_insight_(2 + 10),exp_data_CAI_clip_exp-02-24_023742-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2 + 10),811817d3-6b0c-4ad3-941d-6f24d9a7b2bc,9,['bf37ec02-0a81-4ccf-aad0-4cf967fd7d79']
