Nodes,Edges,Max Degree,Min Degree,Mean Degree,Degree Variance,Transitivity,Max Depth,Min Depth,Mean Depth,Max Clustering,Min Clustering,Mean Clustering,Clustering Variance,Degree Entropy,Depth Entropy,Assortativity,Average Eccentricity,Diameter,Radius,Edge Density,Average Shortest Path,mean_complexity,total_complexity,mean_token_count,total_token_count,mean_parameter_count,total_parameter_count,fitness,method,exp_dir,alg_id,gen,parent_ids
387,386,13,1,1.9948320413436693,1.6227123102911818,0,13,2,7.77456647398844,0,0,0.0,0.0,5.795776870678593,5.1157485696552385,,13.434108527131784,17,9,0.002583979328165375,8.433921088216787,5.5,11,163.0,326,2.5,5,-inf,ellipsometry,exp_data_CAI_clip_exp-02-09_034046-LLaMEA-gpt-4o-ellipsometry,731c98ea-7acb-4aa8-8a9a-e5a95998c383,0,[None]
421,420,11,1,1.995249406175772,1.5581722062051109,0,13,2,7.87958115183246,0,0,0.0,0.0,5.880361563569719,5.2182549467332695,,13.741092636579573,18,9,0.0023752969121140144,8.651555253930551,5.5,11,177.0,354,2.5,5,-inf,ellipsometry,exp_data_CAI_clip_exp-02-09_034046-LLaMEA-gpt-4o-ellipsometry,2c327954-ee1e-445a-bb07-fe83eed9bce6,1,['731c98ea-7acb-4aa8-8a9a-e5a95998c383']
426,425,13,1,1.9953051643192488,1.6243911040578365,0,13,2,8.098445595854923,0,0,0.0,0.0,5.889975582083801,5.222547501295715,-inf,13.523474178403756,17,9,0.002347417840375587,8.771035625517813,5.5,11,181.5,363,2.5,5,-inf,ellipsometry,exp_data_CAI_clip_exp-02-09_034046-LLaMEA-gpt-4o-ellipsometry,1db7686e-96a2-4a43-9c98-c94ed3d416ba,2,['731c98ea-7acb-4aa8-8a9a-e5a95998c383']
420,419,17,1,1.9952380952380953,1.7428344671201814,0,11,2,7.43455497382199,0,0,0.0,0.0,5.872719793159012,5.220452100892869,inf,12.661904761904761,16,8,0.002380952380952381,8.41195590408001,4.0,8,175.0,350,2.5,5,-inf,ellipsometry,exp_data_CAI_clip_exp-02-09_034046-LLaMEA-gpt-4o-ellipsometry,ac5777ea-38f1-460b-9f58-6e5a5f7a3a8d,3,['1db7686e-96a2-4a43-9c98-c94ed3d416ba']
451,450,13,1,1.9955654101995566,1.6319093809764944,0,13,2,8.04390243902439,0,0,0.0,0.0,5.946080896951125,5.284172520386798,2.2700702177610097e-08,13.516629711751664,17,9,0.0022172949002217295,8.728987435328898,5.5,11,194.5,389,2.5,5,-inf,ellipsometry,exp_data_CAI_clip_exp-02-09_034046-LLaMEA-gpt-4o-ellipsometry,5cb24c6f-b29b-4205-beb3-8c8f1b8abf87,4,['1db7686e-96a2-4a43-9c98-c94ed3d416ba']
474,473,13,1,1.9957805907172996,1.6160159518595665,0,13,2,8.050925925925926,0,0,0.0,0.0,5.996013218148864,5.338480587025691,1.408538949783572e-08,13.571729957805907,17,9,0.002109704641350211,8.792089276634464,6.5,13,199.0,398,2.5,5,-inf,ellipsometry,exp_data_CAI_clip_exp-02-09_034046-LLaMEA-gpt-4o-ellipsometry,0f159cc9-2249-463e-8d5d-351b6a551e4e,5,['1db7686e-96a2-4a43-9c98-c94ed3d416ba']
563,562,14,1,1.9964476021314388,1.6269856042704494,0,15,2,8.22007722007722,0,0,0.0,0.0,6.166729377657618,5.521837389387402,,16.625222024866787,22,11,0.0017761989342806395,9.26064613186855,6.5,13,251.0,502,2.5,5,-inf,ellipsometry,exp_data_CAI_clip_exp-02-09_034046-LLaMEA-gpt-4o-ellipsometry,2e58a384-453b-427e-a2bd-ffd0a83ccd37,6,['1db7686e-96a2-4a43-9c98-c94ed3d416ba']
460,459,13,1,1.9956521739130435,1.6391115311909261,0,13,2,8.17142857142857,0,0,0.0,0.0,5.965489407892003,5.308156675815971,,13.821739130434782,18,9,0.002173913043478261,8.914218054371506,5.5,11,196.0,392,2.5,5,-inf,ellipsometry,exp_data_CAI_clip_exp-02-09_034046-LLaMEA-gpt-4o-ellipsometry,e84bb47e-7b63-4f03-a7e9-6797b319a579,7,['1db7686e-96a2-4a43-9c98-c94ed3d416ba']
477,476,13,1,1.9958071278825995,1.6435882898443719,0,13,2,8.177272727272728,0,0,0.0,0.0,6.000417551504191,5.3562910255982645,,13.857442348008385,18,9,0.0020964360587002098,8.97739724820746,6.5,13,204.0,408,2.5,5,-inf,ellipsometry,exp_data_CAI_clip_exp-02-09_034046-LLaMEA-gpt-4o-ellipsometry,0222d4ee-cd83-4a63-a97a-5d828a8de7ff,8,['e84bb47e-7b63-4f03-a7e9-6797b319a579']
487,486,13,1,1.995893223819302,1.638586830487964,0,13,2,8.209821428571429,0,0,0.0,0.0,6.021633412460481,5.374035830488771,inf,13.88911704312115,18,9,0.002053388090349076,9.031899341732789,5.5,11,209.5,419,2.5,5,-inf,ellipsometry,exp_data_CAI_clip_exp-02-09_034046-LLaMEA-gpt-4o-ellipsometry,2e324d90-0ab6-4c89-a98f-91cb73cbbe26,9,['e84bb47e-7b63-4f03-a7e9-6797b319a579']
