Nodes,Edges,Max Degree,Min Degree,Mean Degree,Degree Variance,Transitivity,Max Depth,Min Depth,Mean Depth,Max Clustering,Min Clustering,Mean Clustering,Clustering Variance,Degree Entropy,Depth Entropy,Assortativity,Average Eccentricity,Diameter,Radius,Edge Density,Average Shortest Path,mean_complexity,total_complexity,mean_token_count,total_token_count,mean_parameter_count,total_parameter_count,fitness,method,exp_dir,alg_id,gen,parent_ids
400,399,10,1,1.995,1.5599750000000001,0,11,2,7.248648648648649,0,0,0.0,0.0,5.8269526124239714,5.1893436405509705,,12.3875,15,8,0.0025,8.509611528822056,3.5,7,164.0,328,2.5,5,-inf,bragg_with_description,exp_data_CAI_clip_exp-02-23_142546-LLaMEA-gpt-4o-bragg_with_description,0449e3b0-eb13-447f-98f5-ddd1573c4bf9,0,[None]
487,486,12,1,1.995893223819302,1.6303732781265683,0,11,2,7.274336283185841,0,0,0.0,0.0,6.020956909366066,5.390867226678751,,12.402464065708418,15,8,0.002053388090349076,8.6052002264642,3.5,7,199.5,399,2.5,5,-inf,bragg_with_description,exp_data_CAI_clip_exp-02-23_142546-LLaMEA-gpt-4o-bragg_with_description,0a9a26e5-4294-4aa0-8d57-c18ebe1133b5,1,['0449e3b0-eb13-447f-98f5-ddd1573c4bf9']
526,525,12,1,1.9961977186311788,1.6387688126183697,0,11,2,7.308943089430894,0,0,0.0,0.0,6.096518917458919,5.476807672561692,,12.684410646387832,16,8,0.0019011406844106464,8.63148288973384,3.5,7,215.5,431,2.5,5,-inf,bragg_with_description,exp_data_CAI_clip_exp-02-23_142546-LLaMEA-gpt-4o-bragg_with_description,0092f147-5b7c-4444-80e5-5b90061b47cf,2,['0a9a26e5-4294-4aa0-8d57-c18ebe1133b5']
543,542,13,1,1.996316758747698,1.6905941685405077,0,11,2,7.264822134387352,0,0,0.0,0.0,6.126891828775658,5.505068412445375,-inf,12.351749539594843,15,8,0.001841620626151013,8.534260259729669,5.0,10,220.0,440,2.5,5,-inf,bragg_with_description,exp_data_CAI_clip_exp-02-23_142546-LLaMEA-gpt-4o-bragg_with_description,0f44334b-81f1-4e11-8f54-5aa86ffee9a4,3,['0a9a26e5-4294-4aa0-8d57-c18ebe1133b5']
614,613,13,1,1.996742671009772,1.6938004647264158,0,13,2,7.67719298245614,0,0,0.0,0.0,6.250331836634554,5.617734465766961,-inf,13.93485342019544,17,9,0.0016286644951140066,9.010239597005171,4.0,8,252.0,504,2.5,5,-inf,bragg_with_description,exp_data_CAI_clip_exp-02-23_142546-LLaMEA-gpt-4o-bragg_with_description,75d3858c-017a-4b28-b9d2-e66ce932ad43,4,['0a9a26e5-4294-4aa0-8d57-c18ebe1133b5']
298,297,9,1,1.9932885906040267,1.5435791180577454,0,11,2,7.0,0,0,0.0,0.0,5.532965271383392,4.887890074930448,-inf,13.275167785234899,17,9,0.003355704697986577,8.425123720425734,2.6666666666666665,8,91.0,273,3.0,9,-inf,bragg_with_description,exp_data_CAI_clip_exp-02-23_142546-LLaMEA-gpt-4o-bragg_with_description,a7cb60d9-df95-481c-a87c-cc28a04c7c25,5,['0a9a26e5-4294-4aa0-8d57-c18ebe1133b5']
532,531,12,1,1.9962406015037595,1.6278054157951276,0,11,2,7.330645161290323,0,0,0.0,0.0,6.108782917026432,5.4849951920460125,,12.691729323308271,16,8,0.0018796992481203006,8.657760219758435,3.5,7,216.5,433,2.5,5,-inf,bragg_with_description,exp_data_CAI_clip_exp-02-23_142546-LLaMEA-gpt-4o-bragg_with_description,1b5872c6-e0fa-45ef-8e2e-e60549f01a09,6,['0a9a26e5-4294-4aa0-8d57-c18ebe1133b5']
514,513,12,1,1.9961089494163424,1.6303350542778847,0,11,2,7.264705882352941,0,0,0.0,0.0,6.074897546004239,5.443604568225566,,12.346303501945526,15,8,0.0019455252918287938,8.541773803293362,3.5,7,210.0,420,2.5,5,-inf,bragg_with_description,exp_data_CAI_clip_exp-02-23_142546-LLaMEA-gpt-4o-bragg_with_description,fbbc1d4b-cb98-4700-a369-d1233c9f5445,7,['0a9a26e5-4294-4aa0-8d57-c18ebe1133b5']
553,552,14,1,1.996383363471971,1.6817229054736778,0,11,2,7.310077519379845,0,0,0.0,0.0,6.145838874179729,5.523475509842025,,12.44484629294756,15,8,0.0018083182640144665,8.71630369263831,3.5,7,227.5,455,2.5,5,-inf,bragg_with_description,exp_data_CAI_clip_exp-02-23_142546-LLaMEA-gpt-4o-bragg_with_description,ec9000db-edfd-4a34-9ce5-766c43d8f485,8,['0a9a26e5-4294-4aa0-8d57-c18ebe1133b5']
604,603,13,1,1.9966887417218544,1.6655519494759001,0,12,2,7.578571428571428,0,0,0.0,0.0,6.235382822338757,5.603578114263875,,15.157284768211921,20,10,0.0016556291390728477,9.158605427608096,4.0,8,248.0,496,2.5,5,-inf,bragg_with_description,exp_data_CAI_clip_exp-02-23_142546-LLaMEA-gpt-4o-bragg_with_description,07e707ce-033f-40fb-813c-450b5e71cea0,9,['0a9a26e5-4294-4aa0-8d57-c18ebe1133b5']
