Nodes,Edges,Max Degree,Min Degree,Mean Degree,Degree Variance,Transitivity,Max Depth,Min Depth,Mean Depth,Max Clustering,Min Clustering,Mean Clustering,Clustering Variance,Degree Entropy,Depth Entropy,Assortativity,Average Eccentricity,Diameter,Radius,Edge Density,Average Shortest Path,mean_complexity,total_complexity,mean_token_count,total_token_count,mean_parameter_count,total_parameter_count,fitness,method,exp_dir,alg_id,gen,parent_ids
311,310,9,1,1.9935691318327975,1.4854891905584104,0,15,2,8.333333333333334,0,0,0.0,0.0,5.578843637918523,4.910956470197899,,16.006430868167204,20,10,0.003215434083601286,9.477398610102686,4.0,8,137.5,275,2.5,5,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",12b8299c-dbea-41c7-8e93-54296a44393d,0,[None]
285,284,12,1,1.9929824561403509,1.7192489996922133,0,12,2,7.348148148148148,0,0,0.0,0.0,5.478180119244218,4.864809502128889,,14.487719298245613,19,10,0.0035087719298245615,8.750976031628367,2.0,6,94.0,282,2.0,6,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",7f893020-8287-4dde-ae1d-a67d1d2983c2,1,[None]
308,307,13,1,1.9935064935064934,1.7337240681396524,0,12,2,7.406896551724138,0,0,0.0,0.0,5.556446798061609,4.934314046906816,,14.571428571428571,19,10,0.003246753246753247,8.935614873725623,2.0,6,100.33333333333333,301,2.0,6,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",d62d485b-8042-4843-9e75-a8d17ac1b4b3,2,['7f893020-8287-4dde-ae1d-a67d1d2983c2']
339,338,11,1,1.9941002949852507,1.5338884973155473,0,15,2,8.192307692307692,0,0,0.0,0.0,5.663844399729568,4.988386433473698,inf,16.383480825958703,21,11,0.0029498525073746312,9.500864010053935,3.5,7,148.5,297,2.5,5,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",5f49f39b-7509-41f1-ab76-81ae87af5389,3,['12b8299c-dbea-41c7-8e93-54296a44393d']
341,340,10,1,1.9941348973607038,1.542487594705928,0,15,2,8.159235668789808,0,0,0.0,0.0,5.6688155689511,4.997231290489268,,15.947214076246334,20,10,0.002932551319648094,9.296601690529585,4.0,8,149.0,298,2.5,5,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",0813f32a-be55-4b8f-a316-fac9c3f3f39e,4,['12b8299c-dbea-41c7-8e93-54296a44393d']
295,294,12,1,1.993220338983051,1.6948692904337832,0,12,2,7.338129496402877,0,0,0.0,0.0,5.514457573132052,4.894946996915261,1.9990652699617644e-08,14.474576271186441,19,10,0.003389830508474576,8.734417156693185,2.3333333333333335,7,97.0,291,2.0,6,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",f7e8f372-1aa9-4682-8e03-3834d088e2f0,5,['7f893020-8287-4dde-ae1d-a67d1d2983c2']
334,333,13,1,1.9940119760479043,1.7125389938685502,0,12,2,7.318471337579618,0,0,0.0,0.0,5.638439235256876,5.019832139384164,-inf,14.47305389221557,19,10,0.0029940119760479044,8.77157396917876,2.6666666666666665,8,108.66666666666667,326,2.0,6,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",985e0404-7e2e-477d-8bf0-cbd80b96118e,6,['7f893020-8287-4dde-ae1d-a67d1d2983c2']
325,324,9,1,1.9938461538461538,1.5384236686390529,0,15,2,8.848684210526315,0,0,0.0,0.0,5.6182916620208,4.964585018507644,-inf,15.953846153846154,20,10,0.003076923076923077,10.001481481481482,3.6666666666666665,11,106.66666666666667,320,2.0,6,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",351c088f-1599-451b-a5d4-d66f9c884d15,7,['7f893020-8287-4dde-ae1d-a67d1d2983c2']
343,342,10,1,1.9941690962099126,1.486846467033294,0,13,2,8.006369426751592,0,0,0.0,0.0,5.678074848487207,5.011614281736933,3.986805284290647e-08,14.31195335276968,18,9,0.0029154518950437317,9.10193851976881,4.5,9,148.5,297,2.5,5,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",ec728d55-f656-4875-9603-6015b99704ac,8,['12b8299c-dbea-41c7-8e93-54296a44393d']
386,385,10,1,1.994818652849741,1.5906467287712418,0,11,2,6.7102272727272725,0,0,0.0,0.0,5.79108637155101,5.143202846729526,inf,13.935233160621761,18,9,0.0025906735751295338,8.618572101473656,2.6666666666666665,8,111.66666666666667,335,3.0,9,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",cb491e24-79a0-4a62-b114-f1bcac5b8f36,9,['12b8299c-dbea-41c7-8e93-54296a44393d']
389,388,13,1,1.9948586118251928,1.6760661111147823,0,15,2,8.454545454545455,0,0,0.0,0.0,5.790525899206404,5.173110634342011,,17.724935732647815,23,12,0.002570694087403599,10.332176079293987,3.0,9,126.0,378,2.0,6,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",3409eb55-96d1-4440-9b43-9740c831aa33,10,['7f893020-8287-4dde-ae1d-a67d1d2983c2']
318,317,11,1,1.9937106918238994,1.6540484949171317,0,13,2,7.697986577181208,0,0,0.0,0.0,5.5909036624508115,4.956867909140625,,14.949685534591195,19,10,0.0031446540880503146,9.110925936948197,2.0,8,78.5,314,2.0,8,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",45925c83-959b-4644-9985-3b789fe413c6,11,['7f893020-8287-4dde-ae1d-a67d1d2983c2']
295,294,12,1,1.993220338983051,1.6948692904337832,0,12,2,7.338129496402877,0,0,0.0,0.0,5.514457573132052,4.894946996915261,1.9990652699617644e-08,14.474576271186441,19,10,0.003389830508474576,8.734417156693185,2.3333333333333335,7,97.0,291,2.0,6,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",fdef576d-72be-4689-bcac-54e0a9bd6630,12,['f7e8f372-1aa9-4682-8e03-3834d088e2f0']
340,339,10,1,1.9941176470588236,1.5411418685121108,0,15,2,8.815286624203821,0,0,0.0,0.0,5.6648993268615655,4.998071683518796,inf,16.023529411764706,20,10,0.0029411764705882353,10.04754468158945,3.6666666666666665,11,111.33333333333333,334,2.0,6,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",6b77df60-0fde-4418-b83b-683c4e5b3f10,13,['351c088f-1599-451b-a5d4-d66f9c884d15']
313,312,12,1,1.9936102236421724,1.6932499055823778,0,12,2,7.570469798657718,0,0,0.0,0.0,5.572529915375031,4.962453494511081,-inf,14.907348242811501,20,10,0.003194888178913738,9.08646678135496,2.3333333333333335,7,103.0,309,2.0,6,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",1664fd52-664b-474c-9399-20c6016a17fd,14,['f7e8f372-1aa9-4682-8e03-3834d088e2f0']
297,296,12,1,1.9932659932659933,1.74406239726105,0,12,2,7.347517730496454,0,0,0.0,0.0,5.51764755744488,4.90978826044762,-inf,14.484848484848484,19,10,0.003367003367003367,8.75015925015925,2.3333333333333335,7,98.33333333333333,295,2.0,6,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",a44383cc-edb0-4ed2-8172-f980cab4fee5,15,['f7e8f372-1aa9-4682-8e03-3834d088e2f0']
379,378,13,1,1.9947229551451187,1.757228089473061,0,12,2,7.466666666666667,0,0,0.0,0.0,5.76064421216845,5.157281078132009,,14.817941952506596,20,10,0.002638522427440633,9.048819645125715,3.0,9,129.33333333333334,388,2.0,6,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",354fb57a-c603-472b-9f6a-722558b0f00e,16,['f7e8f372-1aa9-4682-8e03-3834d088e2f0']
386,385,13,1,1.994818652849741,1.6735482831753872,0,12,2,7.331460674157303,0,0,0.0,0.0,5.78612188897525,5.147678699791123,,14.489637305699482,19,10,0.0025906735751295338,8.783998385034655,2.25,9,92.25,369,1.75,7,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",e455e2a1-f7c2-4e93-8b0b-8c6389c863ec,17,['f7e8f372-1aa9-4682-8e03-3834d088e2f0']
289,288,12,1,1.9930795847750864,1.7092946684067478,0,12,2,7.357664233576642,0,0,0.0,0.0,5.492570406582554,4.87977081477094,,14.498269896193772,19,10,0.0034602076124567475,8.772154940407535,2.3333333333333335,7,94.66666666666667,284,2.0,6,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",73fd0def-46d0-403a-acf3-bc2836d34e37,18,['f7e8f372-1aa9-4682-8e03-3834d088e2f0']
321,320,14,1,1.9937694704049844,1.7881231742704355,0,12,2,7.231788079470198,0,0,0.0,0.0,5.59597141534682,4.978290932590514,8.521037884547261e-09,14.38006230529595,19,10,0.003115264797507788,8.606814641744549,2.3333333333333335,7,105.66666666666667,317,2.0,6,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",2e19c7dd-f889-4582-a023-07a5c091ccde,19,['f7e8f372-1aa9-4682-8e03-3834d088e2f0']
325,324,9,1,1.9938461538461538,1.5384236686390529,0,15,2,8.848684210526315,0,0,0.0,0.0,5.6182916620208,4.964585018507644,-inf,15.953846153846154,20,10,0.003076923076923077,10.001481481481482,3.6666666666666665,11,106.66666666666667,320,2.0,6,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",e91997e1-7af2-4cfb-b485-9866d5353d58,20,['351c088f-1599-451b-a5d4-d66f9c884d15']
408,407,9,1,1.9950980392156863,1.5587995001922337,0,15,2,8.890052356020943,0,0,0.0,0.0,5.844239161829664,5.202105470417402,2.3150442382483485e-08,16.941176470588236,22,11,0.0024509803921568627,10.299513417160476,4.666666666666667,14,134.0,402,2.0,6,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",21050e2a-ec32-4e65-aa18-a31dec5858e8,21,['351c088f-1599-451b-a5d4-d66f9c884d15']
379,378,13,1,1.9947229551451187,1.757228089473061,0,12,2,7.466666666666667,0,0,0.0,0.0,5.76064421216845,5.157281078132009,,14.817941952506596,20,10,0.002638522427440633,9.048819645125715,3.0,9,129.33333333333334,388,2.0,6,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",65056fd1-4efa-41f5-88d0-dd4505b85fdf,22,['354fb57a-c603-472b-9f6a-722558b0f00e']
403,402,14,1,1.9950372208436724,1.7766503087883065,0,12,2,7.445026178010472,0,0,0.0,0.0,5.822072698377763,5.216990630398183,,14.806451612903226,20,10,0.0024813895781637717,9.067491327481699,3.0,9,134.33333333333334,403,2.0,6,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",0dd624eb-7e1f-42f8-90dc-0aa8141b6c4f,23,['354fb57a-c603-472b-9f6a-722558b0f00e']
379,378,13,1,1.9947229551451187,1.757228089473061,0,12,2,7.466666666666667,0,0,0.0,0.0,5.76064421216845,5.157281078132009,,14.817941952506596,20,10,0.002638522427440633,9.048819645125715,3.0,9,129.33333333333334,388,2.0,6,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",1cafb20c-1501-4ba0-9479-ffcfe9a6b21f,24,['354fb57a-c603-472b-9f6a-722558b0f00e']
379,378,13,1,1.9947229551451187,1.757228089473061,0,12,2,7.466666666666667,0,0,0.0,0.0,5.76064421216845,5.157281078132009,,14.817941952506596,20,10,0.002638522427440633,9.048819645125715,3.0,9,129.33333333333334,388,2.0,6,-inf,"ellipsometry_with_description_insight_(2, 10)","exp_data_CAI_clip_exp-02-23_190355-LLaMEA-gpt-4o-ellipsometry_with_description_insight_(2, 10)",752aa97f-88f6-4ba6-8e76-6742f954e329,25,['354fb57a-c603-472b-9f6a-722558b0f00e']
