0	0.2249830746262379	[0.4564429220789358, 0.200404026897296, 0.12850975033919335, 0.16884028882791632, 0.16580257544206012]
0	0.3901270585494458	[0.6708214263573088, 0.4474562000338786, 0.2638161248979785, 0.32337904245016835, 0.25662832730478136]
1	0.247599539223086	[0.4453570075823501, 0.24334794628421896, 0.156539383024659, 0.1750857370569667, 0.2168173035794618]
1	0.443748070471961	[0.5496715407757757, 0.6380110055148219, 0.5216103194988274, 0.25458926775867263, 0.29371080582027936]
2	0.2633496909375231	[0.4335808481640233, 0.2959858116410559, 0.21322529611661617, 0.18055053966111037, 0.19993318324551662]
2	0.2980745263110261	[0.4457999644263254, 0.3121554771643917, 0.2857348227658298, 0.23034917333374924, 0.21914938403550757]
3	0.1344517059840577	[0.20004313907622143, 0.10467183380209703, 0.12297368033209474, 0.10821555622634346, 0.13039834604713987]
3	0.1577500002688242	[0.1991348120687028, 0.18174323414940508, 0.13554660863564794, 0.1103926061460599, 0.16673138712042163]
3	0.2050545603588643	[0.32425128605458736, 0.22135643170982494, 0.1211755619631408, 0.1829973641280143, 0.1787525322089464]
3	0.2243342632020643	[0.2951207878639322, 0.2977350235937419, 0.18641114716701215, 0.15917080298936223, 0.19791370647460854]
3	0.2989461906536182	[0.4951729191155866, 0.27951958130276716, 0.13707124829022102, 0.22561431630200554, 0.35346756638734045]
3	0.3466886926001373	[0.3191185175117718, 0.504680878927474, 0.4767278975153097, 0.21455501161297677, 0.24995959469862167]
4	0.2633496909375231	[0.4335808481640233, 0.2959858116410559, 0.21322529611661617, 0.18055053966111037, 0.19993318324551662]
4	0.2648227413380195	[0.4631554030677267, 0.27970218117973605, 0.1628005409757246, 0.19388408267889023, 0.22754738675636302]
4	0.2906304501863542	[0.40808917722328947, 0.33409623972426744, 0.2541646306751544, 0.199060080042323, 0.2664352811743195]
4	0.2913994492182929	[0.40805722894994256, 0.33177057099250645, 0.19887616179654657, 0.22373245294211044, 0.3026350557652014]
4	0.3370821307702273	[0.5033151678835449, 0.40006958809246373, 0.26864405732070384, 0.26874554402325995, 0.2572337879956113]
