0	0.2633496909375231	[0.4335808481640233, 0.2959858116410559, 0.21322529611661617, 0.18055053966111037, 0.19993318324551662]
0	0.2805081283484734	[0.6941322574742098, 0.19272646624467873, 0.12421018810469893, 0.18247093727533018, 0.19144446022269063]
0	0.3641357652303105	[0.6199241326005492, 0.4028247840250977, 0.31487163724407935, 0.24012717924418336, 0.2506688967966004]
0	0.3773979426422294	[0.6970496390220179, 0.4601209100094274, 0.24897829690050968, 0.24706348327512484, 0.25032197747750673]
0	0.4203785341203602	[0.6559594142782199, 0.4680294015224918, 0.3859422537042626, 0.3305742465968125, 0.2709175279804403]
0	0.4782000033228436	[0.6364796912839629, 0.5962290084151193, 0.5559922485528678, 0.3166106399860912, 0.3092942293946322]
0	0.54073032163048	[0.6255783611782887, 0.6894624916995161, 0.7114431986848556, 0.407273438586615, 0.2996405520169316]
0	0.5461600919918481	[0.6217325790585537, 0.6987085014791742, 0.7190541917653213, 0.42814575863529236, 0.2936691109183637]
0	0.5485249928259783	[0.6217325790585537, 0.7128979064839559, 0.7190541917653213, 0.42814575863529236, 0.2936691109183637]
0	0.5564754941772234	[0.6050086508561047, 0.7987714757823849, 0.7777730558956262, 0.388397166952613, 0.2608863177204204]
1	0.1902536399314223	[0.33443386552603116, 0.16501282272158227, 0.13253877113634094, 0.15393382525308352, 0.1603007515781059]
1	0.2338324613983017	[0.40453497378569525, 0.25154370136712995, 0.15888708459572412, 0.1813184546908737, 0.17642034054585118]
1	0.2512078583144516	[0.5692374528933561, 0.23410756916534867, 0.1488096384331985, 0.14711347246698017, 0.15335110078355405]
1	0.2929521623736622	[0.41377123111933234, 0.3858522559350415, 0.2511917811472561, 0.20543839463178132, 0.2270871677471758]
1	0.3681426780322444	[0.4705708545915671, 0.46952862887515123, 0.47672640373815695, 0.24270085560881394, 0.20146383751611383]
1	0.4116514556663945	[0.5296297020270864, 0.45579311335508277, 0.5773543606948097, 0.2697553177224429, 0.23455311607028834]
1	0.4181772822834922	[0.5352117900940419, 0.5401266111980871, 0.5477056698283781, 0.24934864121766595, 0.24288356486220739]
1	0.418177718121727	[0.5352117900940419, 0.5401266111980871, 0.547707315432373, 0.24934908763719751, 0.24288356486220739]
1	0.4319482508595562	[0.5381318153461346, 0.5753391819614582, 0.602486223551387, 0.2587066364969602, 0.21375558316222137]
2	0.4277385976894892	[0.6572438236108309, 0.47008431822307295, 0.43831126315055047, 0.2828696841916113, 0.2986530433780975]
2	0.463060089864938	[0.5725237091253857, 0.6202463654784293, 0.4838921662763476, 0.3239236637646833, 0.34615179980254246]
2	0.4638413191028946	[0.5762736094675774, 0.6202463654784293, 0.4838921662763476, 0.3239236637646833, 0.34615179980254246]
2	0.4955853070368648	[0.5944129520824033, 0.7015054156687704, 0.580333962002705, 0.32600950873678053, 0.31684871842004597]
2	0.5262440086565632	[0.5604186040804978, 0.740709315834451, 0.7068156518169232, 0.31352337389226864, 0.3526461590942524]
2	0.5314935232572878	[0.6312830272722667, 0.6495256339582992, 0.6593311936209455, 0.4197609660518165, 0.3211732175233133]
2	0.5484821314269365	[0.6165496860527075, 0.7060953970955288, 0.6994203406849689, 0.41621501571335884, 0.3356528707218364]
4	0.1856881999761672	[0.32443736900500525, 0.15564415788520441, 0.11288691170029078, 0.15976251948847298, 0.16970123338367027]
4	0.2192621707160126	[0.4148657471576213, 0.19638976871286673, 0.13026790968179722, 0.17885594591305815, 0.17135700171409068]
4	0.3134280405269953	[0.46429081925654003, 0.37090390154219244, 0.2781715486004147, 0.20983917235230862, 0.25542993308656015]
4	0.3573389574711289	[0.5039370119082325, 0.471213756273803, 0.358416756133377, 0.22779452953506002, 0.2481076932657069]
4	0.4334314987072086	[0.5698124043819907, 0.5662926513976185, 0.49399682494315805, 0.31287633480693433, 0.250751508544423]
4	0.4592183979136182	[0.6103093534870635, 0.5777309634424869, 0.6097124455361312, 0.2978846680091405, 0.22415707219904332]
4	0.4928748373730937	[0.6399042049158492, 0.6395910635413234, 0.5984501519034575, 0.3664244870984962, 0.24934752463998816]
4	0.4954454792824685	[0.602981071107409, 0.6154375722437019, 0.5870254309497546, 0.3426705985773276, 0.3531111421263969]
4	0.5005261819499007	[0.5860774345159365, 0.668859298956304, 0.6759792119396915, 0.29736612710468724, 0.30801546063416485]
