0	0.184524245756783	[0.2841258651923713, 0.2381738897573556, 0.13708471534868236, 0.11237886355703162, 0.161587823728589]
0	0.1884015646074556	[0.24299010906066437, 0.2099184235288116, 0.13758672398375138, 0.15271427082056618, 0.20310166742775576]
0	0.2027850564132432	[0.23352716657351616, 0.2252888148165818, 0.15462292734189378, 0.1844290585289273, 0.22055806648596488]
0	0.2261645816352734	[0.28845758964143686, 0.2471890937954135, 0.16458102099095623, 0.1944769526852588, 0.2403231534953299]
0	0.2278322127283287	[0.2505903406253738, 0.23150666340281495, 0.17139471345738827, 0.20260866294458965, 0.2837955733463744]
0	0.2517054629332365	[0.3211909749728166, 0.2790806402844882, 0.18376622842607462, 0.2091713152033479, 0.27079319124970574]
0	0.2574296261247745	[0.3328869789192323, 0.30021506303448015, 0.18572879124665928, 0.21246571972140296, 0.264408665084039]
0	0.2577992352603412	[0.3359578441810339, 0.30653338673679464, 0.19092356551138276, 0.2174699814274796, 0.2478582287403056]
1	0.0861317093006679	[0.09891630455362162, 0.04448757191718695, 0.04111617666048272, 0.11474099671383328, 0.12306866918151871]
1	0.088486960183486	[0.13700830936008604, 0.03647100808469453, 0.038182343717156064, 0.10857595524070669, 0.11179399409502884]
1	0.0949046280415937	[0.20080075702389916, 0.028428303127775705, 0.03485888910047714, 0.10297548463705461, 0.09416444133599863]
1	0.1358179940767559	[0.26169023459370216, 0.08097026648351845, 0.06426846238639716, 0.1256946777761253, 0.1354967836253892]
1	0.1493810333374718	[0.3024168395938432, 0.09084634795085329, 0.06623294794019392, 0.13292333779758572, 0.1427787563275593]
1	0.2422001824020889	[0.45617462337927045, 0.22388866522780548, 0.15291613059910492, 0.1763373053748418, 0.1980218839945653]
1	0.2803335793955271	[0.4753249526510428, 0.3253740418900116, 0.20715002788050763, 0.1886988469156563, 0.21412812013931445]
2	0.1536873117068198	[0.21914333572896472, 0.13357465978624397, 0.10678574212330155, 0.15580367125955794, 0.14910661925191562]
2	0.2133720908385288	[0.310824679412638, 0.20521870806273218, 0.15094388575191, 0.18418507247781496, 0.21405743193238977]
3	0.2442056768273127	[0.4354647970693955, 0.21369082453306174, 0.13173798343294554, 0.210214775387521, 0.22381703325478955]
3	0.3670812250218263	[0.5458951838292303, 0.3085950306966543, 0.4521691841249719, 0.27467340089168457, 0.24237608670155558]
4	0.2219875711683142	[0.3581616986663739, 0.17642620911644563, 0.177947829936221, 0.1717052894863935, 0.21658455622576334]
