0	0.07745984831482289	[0.06091396928644758, 0.04450771226893033, 0.03748394304493709, 0.1084806933456578, 0.1293224964189631]
0	0.07740819499008095	[0.06025986505203553, 0.03842782810625621, 0.035741388408732644, 0.10814649569861703, 0.13666932430799844]
0	0.07515153612836417	[0.0570086568548665, 0.040853409689618786, 0.0362201650036755, 0.1067140978378365, 0.1281017259680745]
0	0.07411545410426898	[0.05442782706815162, 0.038096119815346025, 0.0367978508694945, 0.10875447816468573, 0.12529712774588245]
0	0.07456510741876456	[0.070728415557777, 0.03065833495430996, 0.03794129288559209, 0.10268701336685374, 0.12202912583639908]
0	0.09699973627455095	[0.1319721744256582, 0.04605592565357716, 0.055930821054969056, 0.1283726343948641, 0.11247836371949156]
0	0.12101683346498715	[0.25642721009891234, 0.06775450683222302, 0.07531036169040654, 0.0967153541819988, 0.09822426919484215]
0	0.1259589818708269	[0.2584701097201159, 0.07497235508267558, 0.07701808643785808, 0.0998992909353539, 0.10923774182050071]
0	0.08627332947885381	[0.08500843570308365, 0.05396155154359236, 0.05284185918965664, 0.11488756096314316, 0.11820488440774092]
0	0.08503628687479813	[0.07591191267662549, 0.05117973065944037, 0.04941235264136809, 0.11815845132567608, 0.12374767582780899]
0	0.13935466885304085	[0.2885589969081482, 0.09422371254691463, 0.08547450124631822, 0.10903171617617614, 0.11045822612642182]
0	0.13314080134976947	[0.2873330072969776, 0.07628147377608656, 0.07924826311628538, 0.10269579367687057, 0.10877360336789058]
0	0.13195159140611454	[0.27440677899526, 0.07744072855410934, 0.07934311589610905, 0.10559381163988403, 0.11207134937480921]
0	0.16660558231063394	[0.2903533770910398, 0.15649840023530587, 0.09086823592586363, 0.1430137323749993, 0.15027272951089554]
0	0.17367720688354688	[0.2906352585836421, 0.15751212305407514, 0.09877203454112843, 0.14515983989559594, 0.1730737615773985]
0	0.16061614634645874	[0.27780661125215605, 0.13587478005594433, 0.08286855011330499, 0.1472652030826712, 0.1543173139701143]
0	0.16061614634645874	[0.27780661125215605, 0.13587478005594433, 0.08286855011330499, 0.1472652030826712, 0.1543173139701143]
0	0.14713691562054004	[0.2752099791977576, 0.1040744228397134, 0.06755096091740541, 0.13851941309000237, 0.1417173035016562]
0	0.16597713665036917	[0.2910289487319058, 0.14053858597051205, 0.08790239043042791, 0.1444901969390261, 0.16083785104400256]
0	0.16092200369153137	[0.27288745415800886, 0.14737005269961553, 0.08579934465256808, 0.14573440225973713, 0.15010837448934403]
0	0.12377864783821844	[0.23888202241631226, 0.06813256410985005, 0.050553806743583056, 0.12325798537773956, 0.1269376437979336]
0	0.14249168873311222	[0.25101905999577867, 0.10875843287336387, 0.08504610837645141, 0.12789993108439437, 0.13298826016362303]
0	0.1452906550163956	[0.26258820281830125, 0.11538040614392663, 0.07941273155581426, 0.12425634390730289, 0.13883354088213923]
0	0.12743435129947026	[0.24622024160552491, 0.076868805687318, 0.05327867617462002, 0.12053103972911813, 0.1301598841783397]
0	0.14326620758492684	[0.2597762510862823, 0.11794773979728673, 0.07994488154018438, 0.1232507729842443, 0.13034769895910847]
0	0.1386862135336315	[0.24266650729034525, 0.10701853975940498, 0.07816994566696796, 0.12131137981110862, 0.1379311603854854]
0	0.1347625969908131	[0.23957608530292726, 0.09975568655257672, 0.0797184966590879, 0.1214139803840833, 0.12634735396774308]
0	0.13613594846628754	[0.23903104883437873, 0.10113044086474224, 0.06736319420369324, 0.12778489677898414, 0.13836906012933037]
0	0.13788370972550745	[0.24896990696802604, 0.10042669852835069, 0.07057048566874356, 0.12815146161260285, 0.13380859361038278]
