Nodes,Edges,Max Degree,Min Degree,Mean Degree,Degree Variance,Transitivity,Max Depth,Min Depth,Mean Depth,Max Clustering,Min Clustering,Mean Clustering,Clustering Variance,Degree Entropy,Depth Entropy,Assortativity,Average Eccentricity,Diameter,Radius,Edge Density,Average Shortest Path,mean_complexity,total_complexity,mean_token_count,total_token_count,mean_parameter_count,total_parameter_count,fitness,method,exp_dir,alg_id,gen,parent_ids
423,422,14,1,1.9952718676122931,1.6028145241967486,0,13,2,7.5561224489795915,0,0,0.0,0.0,5.884245809308675,5.2406105953129245,-inf,15.257683215130024,20,10,0.002364066193853428,9.244664044906054,4.0,8,180.5,361,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,65d1b4b0-bff0-4291-bd19-a4366fdabd76,0,[None]
455,454,14,1,1.9956043956043956,1.608771887453206,0,13,2,7.599056603773585,0,0,0.0,0.0,5.956318781211626,5.320560933539035,,15.336263736263737,20,10,0.002197802197802198,9.389824272643656,4.0,8,197.0,394,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,147fecf1-633c-4bdb-a1b7-d23f1237b3b9,1,['65d1b4b0-bff0-4291-bd19-a4366fdabd76']
490,489,16,1,1.9959183673469387,1.6693710953769267,0,14,2,7.7894736842105265,0,0,0.0,0.0,6.0291426250631845,5.387720559275455,,16.06734693877551,21,11,0.0020408163265306124,9.58175368306832,4.5,9,211.0,422,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,a2ba804f-f14e-48a3-b22e-295afe4a9933,2,['65d1b4b0-bff0-4291-bd19-a4366fdabd76']
511,510,16,1,1.9960861056751467,1.651648086519276,0,14,2,7.936974789915967,0,0,0.0,0.0,6.071782389391853,5.429111565852587,,16.13894324853229,21,11,0.0019569471624266144,9.780499597099114,4.5,9,222.0,444,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,428f21bc-3e17-4ce6-a37b-29c7ec19e1f3,3,['a2ba804f-f14e-48a3-b22e-295afe4a9933']
517,516,16,1,1.9961315280464216,1.6982442225456347,0,14,2,7.764462809917355,0,0,0.0,0.0,6.080369095625122,5.447254069107192,,15.986460348162476,21,11,0.0019342359767891683,9.51692081627757,4.5,9,220.5,441,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,e93a7d3f-efb5-4479-91fd-4b15171227c4,4,['a2ba804f-f14e-48a3-b22e-295afe4a9933']
510,509,17,1,1.996078431372549,1.7097885428681276,0,14,2,7.70464135021097,0,0,0.0,0.0,6.06790578547318,5.426792372335566,1.5535779551607704e-08,15.990196078431373,21,11,0.00196078431372549,9.456311876420509,4.5,9,221.0,442,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,3286e343-312f-4585-8f08-ed745c2fbacf,5,['a2ba804f-f14e-48a3-b22e-295afe4a9933']
512,511,17,1,1.99609375,1.7187347412109375,0,14,2,7.7112970711297075,0,0,0.0,0.0,6.070867675196785,5.435517754027071,,15.98828125,21,11,0.001953125,9.459416279354208,4.5,9,222.5,445,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,0a5f6076-bbfb-4f08-94cb-2b1b3dd502a8,6,['3286e343-312f-4585-8f08-ed745c2fbacf']
520,519,17,1,1.9961538461538462,1.7038313609467457,0,14,2,7.789256198347108,0,0,0.0,0.0,6.087356842604482,5.446532315961329,1.5672256197246976e-08,16.032692307692308,21,11,0.0019230769230769232,9.571127908700163,4.5,9,225.0,450,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,46ef5893-583c-4a15-98b7-dcd4f907be82,7,['3286e343-312f-4585-8f08-ed745c2fbacf']
526,525,17,1,1.9961977186311788,1.69960531451951,0,13,2,7.726530612244898,0,0,0.0,0.0,6.09891314772722,5.463119761003117,,15.313688212927756,20,10,0.0019011406844106464,9.448524352706862,4.5,9,227.0,454,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,b0854f3a-8294-47b2-b1a9-25368861c3a4,8,['46ef5893-583c-4a15-98b7-dcd4f907be82']
553,552,17,1,1.996383363471971,1.6998060881138224,0,13,2,7.775193798449612,0,0,0.0,0.0,6.148277721759385,5.513024611303004,-inf,15.318264014466546,20,10,0.0018083182640144665,9.512042351337893,4.5,9,237.5,475,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,72acdb97-ec21-4452-a9ee-23cd170926eb,9,['b0854f3a-8294-47b2-b1a9-25368861c3a4']
571,570,17,1,1.9964973730297724,1.6952591851945,0,14,2,7.876865671641791,0,0,0.0,0.0,6.179802929250032,5.550340851007727,inf,16.0,21,11,0.0017513134851138354,9.636992656773282,4.5,9,244.5,489,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,f7709079-f666-41fa-9ae9-c386f0fcc0bd,10,['72acdb97-ec21-4452-a9ee-23cd170926eb']
556,555,17,1,1.9964028776978417,1.7014259096320066,0,14,2,7.819230769230769,0,0,0.0,0.0,6.153342228495379,5.5195090689094,-inf,15.989208633093526,21,11,0.0017985611510791368,9.570847106098904,4.5,9,238.5,477,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,245d8cc9-14f7-4e31-b95d-a663f5c3ab83,11,['72acdb97-ec21-4452-a9ee-23cd170926eb']
573,572,17,1,1.9965095986038395,1.6858516914436428,0,13,2,7.842696629213483,0,0,0.0,0.0,6.18441894127366,5.547901036010625,inf,15.342059336823734,20,10,0.0017452006980802793,9.563931705292962,4.5,9,245.0,490,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,2823106d-14ca-412b-9e4c-2bd4bef2189b,12,['72acdb97-ec21-4452-a9ee-23cd170926eb']
553,552,17,1,1.996383363471971,1.6998060881138224,0,13,2,7.775193798449612,0,0,0.0,0.0,6.148277721759385,5.513024611303004,-inf,15.318264014466546,20,10,0.0018083182640144665,9.512042351337893,4.5,9,237.5,475,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,17e31bda-ec60-4053-8fec-953ed6cf118c,13,['72acdb97-ec21-4452-a9ee-23cd170926eb']
604,603,18,1,1.9966887417218544,1.7483334064295422,0,13,2,7.705673758865248,0,0,0.0,0.0,6.234733162592393,5.603504228878636,,15.201986754966887,20,10,0.0016556291390728477,9.405126684458502,4.5,9,259.5,519,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,46b2b7e3-7917-47d1-a448-29196668a2aa,14,['17e31bda-ec60-4053-8fec-953ed6cf118c']
556,555,17,1,1.9964028776978417,1.7014259096320066,0,14,2,7.819230769230769,0,0,0.0,0.0,6.153342228495379,5.5195090689094,-inf,15.989208633093526,21,11,0.0017985611510791368,9.570847106098904,4.5,9,239.5,479,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,fb591b64-e165-47d6-b36f-798f44185183,15,['17e31bda-ec60-4053-8fec-953ed6cf118c']
593,592,17,1,1.9966273187183812,1.7571555727444128,0,13,2,7.781362007168458,0,0,0.0,0.0,6.214756070006532,5.593832642001891,,15.249578414839798,20,10,0.0016863406408094434,9.41779089376054,4.5,9,256.0,512,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,61907c83-beab-4094-9114-ede626484fdf,16,['17e31bda-ec60-4053-8fec-953ed6cf118c']
613,612,17,1,1.99673735725938,1.6965635802846961,0,13,2,7.769230769230769,0,0,0.0,0.0,6.2510592353929635,5.618871757953336,-inf,15.194127243066884,20,10,0.0016313213703099511,9.471974325347322,4.5,9,264.5,529,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,5e5f3936-03b6-4f22-8c49-c4d0446b1a46,17,['17e31bda-ec60-4053-8fec-953ed6cf118c']
569,568,17,1,1.9964850615114236,1.683643181235541,0,13,2,7.837735849056604,0,0,0.0,0.0,6.177684119934984,5.540069937199613,,15.347978910369068,20,10,0.0017574692442882249,9.583294140944083,4.5,9,247.0,494,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,2c5123b4-4390-4dce-a749-fdbf700706fa,18,['17e31bda-ec60-4053-8fec-953ed6cf118c']
585,584,17,1,1.9965811965811966,1.6717831835780552,0,13,2,7.868131868131868,0,0,0.0,0.0,6.205803078103584,5.570883041084622,inf,15.345299145299146,20,10,0.0017094017094017094,9.630558482613278,4.5,9,255.0,510,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,6c684246-5afd-47a4-86f0-f832d4cf1844,19,['2c5123b4-4390-4dce-a749-fdbf700706fa']
599,598,17,1,1.996661101836394,1.6827935262164824,0,13,2,7.885304659498208,0,0,0.0,0.0,6.22901991368543,5.592839563775092,1.6943557984260153e-08,15.337228714524207,20,10,0.001669449081803005,9.585887292644932,4.5,9,261.5,523,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,5f8d14b3-f22b-4261-80ac-5c1932b8aea7,20,['2c5123b4-4390-4dce-a749-fdbf700706fa']
570,569,17,1,1.9964912280701754,1.6841982148353338,0,13,2,7.830827067669173,0,0,0.0,0.0,6.179272332575494,5.544350081876253,-inf,15.343859649122807,20,10,0.0017543859649122807,9.575161101347392,4.5,9,247.0,494,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,bdbb35e4-8695-4149-a2b9-4444eed7a3ce,21,['2c5123b4-4390-4dce-a749-fdbf700706fa']
588,587,17,1,1.9965986394557824,1.6836619001342037,0,13,2,7.872727272727273,0,0,0.0,0.0,6.209864863923901,5.578279151891767,-inf,15.353741496598639,20,10,0.0017006802721088435,9.596808399680144,4.5,9,258.5,517,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,1f42124f-6cc5-454f-8642-b1ca31cd6aeb,22,['bdbb35e4-8695-4149-a2b9-4444eed7a3ce']
579,578,17,1,1.996545768566494,1.6752903135356356,0,13,2,7.847583643122676,0,0,0.0,0.0,6.195658441675015,5.555776871567593,inf,15.343696027633852,20,10,0.0017271157167530224,9.579802905618205,4.5,9,252.0,504,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-23_142621-LLaMEA-gpt-4o-bragg,d06512cb-49d7-426e-91e5-2812f84f9fc4,23,['bdbb35e4-8695-4149-a2b9-4444eed7a3ce']
