Nodes,Edges,Max Degree,Min Degree,Mean Degree,Degree Variance,Transitivity,Max Depth,Min Depth,Mean Depth,Max Clustering,Min Clustering,Mean Clustering,Clustering Variance,Degree Entropy,Depth Entropy,Assortativity,Average Eccentricity,Diameter,Radius,Edge Density,Average Shortest Path,mean_complexity,total_complexity,mean_token_count,total_token_count,mean_parameter_count,total_parameter_count,fitness,method,exp_dir,alg_id,gen,parent_ids
221,220,8,1,1.990950226244344,1.475031223766917,0,10,2,6.35,0,0,0.0,0.0,5.238758563399809,4.583864231774517,inf,11.004524886877828,14,7,0.004524886877828055,7.166186754422048,2.5,5,91.5,183,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-09_021229-LLaMEA-gpt-4o-bragg,174f059f-a19b-47ff-8242-b7929b1f708b,0,[None]
363,362,10,1,1.9944903581267217,1.4985922333781085,0,12,2,7.325153374233129,0,0,0.0,0.0,5.735275641684543,5.060899922453517,,13.168044077134986,17,9,0.0027548209366391185,8.223064395841895,4.0,8,154.0,308,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-09_021229-LLaMEA-gpt-4o-bragg,75819356-f939-4e8d-9bcb-cb9c892ab7cc,1,['174f059f-a19b-47ff-8242-b7929b1f708b']
231,230,8,1,1.9913419913419914,1.4891025280635668,0,10,2,6.462264150943396,0,0,0.0,0.0,5.2809027098308405,4.641257876443468,,11.047619047619047,14,7,0.004329004329004329,7.286504799548278,2.5,5,96.5,193,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-09_021229-LLaMEA-gpt-4o-bragg,e736fdcb-1a7d-43e9-8d20-6f16fba62b3e,2,['174f059f-a19b-47ff-8242-b7929b1f708b']
323,322,10,1,1.9938080495356036,1.5417573253841215,0,13,2,6.979591836734694,0,0,0.0,0.0,5.614718728570651,4.959568396797508,inf,13.718266253869968,18,9,0.0030959752321981426,7.8275099513489605,3.5,7,139.0,278,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-09_021229-LLaMEA-gpt-4o-bragg,48e2051a-a489-48d7-8720-4c085876dc75,3,['174f059f-a19b-47ff-8242-b7929b1f708b']
261,260,9,1,1.9923371647509578,1.4941941545191648,0,12,2,6.6525423728813555,0,0,0.0,0.0,5.404530946406948,4.744921716006798,,12.616858237547893,16,8,0.0038314176245210726,7.471087533156498,2.5,5,106.0,212,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-09_021229-LLaMEA-gpt-4o-bragg,12b75275-8aa1-42cb-a4b1-2d4e5a9c6f3e,4,['174f059f-a19b-47ff-8242-b7929b1f708b']
255,254,10,1,1.992156862745098,1.5528796616685887,0,9,2,6.448275862068965,0,0,0.0,0.0,5.377812183764088,4.734643337888261,inf,10.47843137254902,13,7,0.00392156862745098,7.178508568781844,2.5,5,106.0,212,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-09_021229-LLaMEA-gpt-4o-bragg,c84a4d0d-246f-4214-9248-d59996341398,5,['174f059f-a19b-47ff-8242-b7929b1f708b']
380,379,13,1,1.9947368421052631,1.7157617728531853,0,12,2,7.068965517241379,0,0,0.0,0.0,5.771093466681862,5.132976542831682,,12.597368421052632,16,8,0.002631578947368421,7.970767948895987,5.0,10,159.5,319,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-09_021229-LLaMEA-gpt-4o-bragg,ceee3e8a-6cbd-4834-b1dc-7b0cf354c0a6,6,['c84a4d0d-246f-4214-9248-d59996341398']
268,267,11,1,1.992537313432836,1.5894965471151707,0,9,2,6.483606557377049,0,0,0.0,0.0,5.426278696236589,4.785052750203179,-inf,10.48134328358209,13,7,0.0037313432835820895,7.194393202526692,2.5,5,113.0,226,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-09_021229-LLaMEA-gpt-4o-bragg,8cfa39be-17bf-41d2-8113-ba0f2277d272,7,['c84a4d0d-246f-4214-9248-d59996341398']
270,269,10,1,1.9925925925925927,1.548093278463649,0,12,2,6.653225806451613,0,0,0.0,0.0,5.434409153460299,4.795969938378835,,12.8,16,8,0.003703703703703704,7.474046537243563,2.5,5,115.0,230,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-09_021229-LLaMEA-gpt-4o-bragg,b7a5298c-743e-47f1-b8b6-2f8abde747d7,8,['c84a4d0d-246f-4214-9248-d59996341398']
293,292,10,1,1.993174061433447,1.6381786625353818,0,10,2,6.647058823529412,0,0,0.0,0.0,5.510355506806484,4.8914415013166215,2.1687360310650994e-08,10.98976109215017,14,7,0.0034129692832764505,7.377109729300107,2.5,5,128.5,257,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-09_021229-LLaMEA-gpt-4o-bragg,393bf1c7-6537-46b3-a4eb-f5f7a43d2da3,9,['b7a5298c-743e-47f1-b8b6-2f8abde747d7']
305,304,11,1,1.9934426229508198,1.6065143778554152,0,12,2,6.851063829787234,0,0,0.0,0.0,5.553362886603987,4.918936635985816,inf,13.062295081967212,17,9,0.003278688524590164,7.741889559965488,3.0,6,131.0,262,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-09_021229-LLaMEA-gpt-4o-bragg,b1b5b13a-082b-4edb-86db-c433ce5a1a2b,10,['b7a5298c-743e-47f1-b8b6-2f8abde747d7']
285,284,10,1,1.9929824561403509,1.543810403200985,0,13,2,6.840909090909091,0,0,0.0,0.0,5.48797427859248,4.854039877515385,inf,14.035087719298245,19,10,0.0035087719298245615,7.738374104274771,2.5,5,124.0,248,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-09_021229-LLaMEA-gpt-4o-bragg,60a0a62c-f384-49a5-999b-87c291ea6137,11,['b7a5298c-743e-47f1-b8b6-2f8abde747d7']
305,304,11,1,1.9934426229508198,1.5802848696586937,0,13,2,7.063380281690141,0,0,0.0,0.0,5.55396634078219,4.920881704653906,inf,14.324590163934426,20,10,0.003278688524590164,8.041415012942192,2.5,5,130.0,260,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-09_021229-LLaMEA-gpt-4o-bragg,a409e9f2-336d-45a6-b9c6-47743153c5ba,12,['b7a5298c-743e-47f1-b8b6-2f8abde747d7']
299,298,11,1,1.9933110367892977,1.5651726490755136,0,12,2,6.795620437956204,0,0,0.0,0.0,5.536425124325819,4.895128228562944,inf,12.85953177257525,16,8,0.0033444816053511705,7.626764831316918,3.0,6,129.5,259,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-09_021229-LLaMEA-gpt-4o-bragg,d76125b3-76d0-4113-a411-5db6096a6eec,13,['b7a5298c-743e-47f1-b8b6-2f8abde747d7']
311,310,10,1,1.9935691318327975,1.581952213066449,0,12,2,6.805555555555555,0,0,0.0,0.0,5.573517595761067,4.944879420680273,,12.919614147909968,16,8,0.003215434083601286,7.674971475987968,2.5,5,136.5,273,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-09_021229-LLaMEA-gpt-4o-bragg,a57f8697-8ba3-4910-894b-c9e8f5e596b8,14,['b7a5298c-743e-47f1-b8b6-2f8abde747d7']
336,335,11,1,1.994047619047619,1.6011550453514738,0,12,2,6.955128205128205,0,0,0.0,0.0,5.650199574247242,5.022749997497839,,13.113095238095237,17,9,0.002976190476190476,7.875746268656717,2.5,5,146.5,293,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-09_021229-LLaMEA-gpt-4o-bragg,cb0403d1-ee05-4a54-938c-d72330320ac0,15,['a57f8697-8ba3-4910-894b-c9e8f5e596b8']
458,457,16,1,1.9956331877729259,1.7248717606452963,0,11,2,7.071428571428571,0,0,0.0,0.0,5.958475684053616,5.326584081825903,,11.997816593886462,15,8,0.002183406113537118,7.918865202144229,4.5,9,195.0,390,2.5,5,-inf,bragg,exp_data_CAI_clip_exp-02-09_021229-LLaMEA-gpt-4o-bragg,5f654556-f39d-4ceb-a69f-7ce202a9fd08,16,['a57f8697-8ba3-4910-894b-c9e8f5e596b8']
